ticker,date,open,high,low,close,volume
APP,2025-01-09,114.4915,123.7723,107.8054,116.2305,6983289
APP,2025-01-10,115.1792,124.5579,102.9504,111.0916,9700105
APP,2025-01-13,110.5368,121.3732,95.1684,104.3778,7217601
APP,2025-01-14,104.7178,107.7789,99.9252,102.6251,5304897
APP,2025-01-15,101.7401,105.849,99.4673,103.2854,5661213
APP,2025-01-16,102.6816,105.4466,99.4078,101.8768,4956505
APP,2025-01-17,103.9288,112.4536,90.7431,97.9759,6662029
APP,2025-01-20,97.4845,101.3535,92.2375,95.6542,6640090
APP,2025-01-21,96.4939,100.9282,90.4463,94.3485,3911537
APP,2025-01-22,91.7682,99.6816,87.6949,94.9965,4124441
APP,2025-01-23,93.8269,99.5166,87.5343,92.5875,4239990
APP,2025-01-24,94.7531,104.2801,87.3358,95.9358,7960074
APP,2025-01-27,94.0725,120.0894,81.6546,104.7287,12382547
APP,2025-01-28,106.9983,114.4081,95.7335,102.0968,8674968
APP,2025-01-29,102.2886,107.4106,94.8425,99.3185,6626791
APP,2025-01-30,98.6593,108.8353,84.9974,93.6949,7809353
APP,2025-01-31,92.2855,97.0654,88.3425,92.6662,5254022
APP,2025-02-03,93.1192,101.9216,87.8877,95.9331,8022199
APP,2025-02-04,97.5772,101.2507,93.9562,97.2513,4297152
APP,2025-02-05,98.9648,108.7056,92.3055,101.1435,7656211
APP,2025-02-06,102.1378,109.4587,90.6887,96.9424,8529407
APP,2025-02-07,97.7217,106.9086,84.3096,92.1023,6201561
APP,2025-02-10,93.5358,95.5879,90.5114,92.3345,5105628
APP,2025-02-11,92.5342,93.3289,91.8731,92.5939,5963215
APP,2025-02-12,90.729,100.5532,85.6543,94.6698,7292884
APP,2025-02-13,96.8295,100.9409,89.6954,93.2592,4938755
APP,2025-02-14,92.5976,105.1851,85.8278,97.2825,8708601
APP,2025-02-17,98.4488,105.6385,87.8664,94.0478,6766274
APP,2025-02-18,95.7992,106.1946,79.6539,88.275,10998160
APP,2025-02-19,83.4303,94.6868,76.0336,86.1959,5440698
APP,2025-02-20,84.8786,89.0988,82.4929,86.4004,4156264
APP,2025-02-21,85.4448,90.5754,79.902,84.4666,4080930
APP,2025-02-24,86.2749,90.9112,81.9089,86.0717,4416765
APP,2025-02-25,84.7083,91.8782,76.4065,82.7069,5159253
APP,2025-02-26,83.8709,88.7254,80.0137,84.412,7753252
APP,2025-02-27,86.6252,89.6107,82.1362,84.7654,3701929
APP,2025-02-28,83.5363,96.5379,77.0153,88.8329,5726605
APP,2025-03-03,89.8311,94.099,82.9961,86.7035,4937135
APP,2025-03-04,87.8739,90.1847,84.6913,86.7443,4842065
APP,2025-03-05,87.5001,90.0224,83.3465,85.5664,7252411
APP,2025-03-06,86.269,90.4321,83.1791,86.9709,6848079
APP,2025-03-07,86.8534,92.3488,78.9004,83.6648,7500698
APP,2025-03-10,83.4565,88.0902,76.9284,80.9746,4367620
APP,2025-03-11,79.0962,99.871,69.3938,87.8917,10997979
APP,2025-03-12,86.8872,89.6891,85.5234,88.1518,6373318
APP,2025-03-13,87.9508,88.7431,87.2315,87.9445,5041793
APP,2025-03-14,88.7534,94.1431,80.6794,85.3437,7307558
APP,2025-03-17,86.14,89.3663,83.4107,86.3273,4748333
APP,2025-03-18,86.6701,90.2538,84.3978,87.6991,5050241
APP,2025-03-19,88.3212,95.5417,77.97,84.1625,8022158
APP,2025-03-20,85.7152,88.6721,82.5401,85.1849,5705772
APP,2025-03-21,86.0973,94.1928,80.819,88.1859,7767104
APP,2025-03-24,86.759,97.3165,81.3302,90.9903,7839170
APP,2025-03-25,93.8269,98.9264,87.9321,92.4544,5010574
APP,2025-03-26,102.4602,115.0553,80.9505,91.0205,6996191
APP,2025-03-27,89.9791,95.568,86.662,91.8074,4421260
APP,2025-03-28,91.4472,96.8594,84.6264,89.3877,6275082
APP,2025-03-31,89.4711,98.8589,76.1451,84.0856,6212243
APP,2025-04-01,82.4035,93.7856,76.6933,87.0808,5938575
APP,2025-04-02,87.5819,96.9665,82.0592,90.6175,5701717
APP,2025-04-03,91.5196,96.5277,84.2793,88.6451,6457435
APP,2025-04-04,88.8374,90.8051,86.0231,87.7728,4267776
APP,2025-04-07,86.9616,97.4149,72.849,81.6862,9932347
APP,2025-04-08,82.1408,88.5807,72.9931,78.5345,8264117
APP,2025-04-09,78.863,82.4336,76.5586,79.8414,5705493
APP,2025-04-10,80.6361,86.5661,72.0622,77.1697,7193847
APP,2025-04-11,75.022,80.5925,69.9204,74.9275,6738040
APP,2025-04-14,74.3529,80.1018,66.4223,71.3901,7232497
APP,2025-04-15,71.7316,81.4147,66.2684,75.0626,7340572
APP,2025-04-16,71.9836,78.2391,68.9721,74.7638,6481780
APP,2025-04-17,74.739,81.2588,70.9689,76.9462,5663339
APP,2025-04-18,76.0158,79.4168,73.3065,76.3916,3602690
APP,2025-04-21,74.233,81.4642,70.6406,77.3074,7049347
APP,2025-04-22,77.4792,78.3483,76.6954,77.4776,3866403
APP,2025-04-23,75.1675,80.2694,70.9377,75.5459,8545061
APP,2025-04-24,74.2545,78.1897,71.4113,74.999,6989097
APP,2025-04-25,74.227,77.4723,70.7847,73.6841,5816002
APP,2025-04-28,74.4731,79.302,66.8398,70.9821,7422453
APP,2025-04-29,70.1865,73.6944,68.3943,71.6613,4313919
APP,2025-04-30,71.2792,79.8675,66.4798,74.3081,8404827
APP,2025-05-01,74.2941,75.7059,72.5561,73.8186,5160728
APP,2025-05-02,73.2457,75.7544,70.7197,72.9691,4004666
APP,2025-05-05,72.7179,74.2997,71.3232,72.7493,3185225
APP,2025-05-06,72.9826,78.2823,65.1052,69.6575,4894101
APP,2025-05-07,69.9294,72.0111,68.5002,70.4121,3963885
APP,2025-05-08,70.8343,74.8244,68.1148,71.7631,6441604
APP,2025-05-09,71.6949,87.1087,63.8723,77.69,12282198
APP,2025-05-12,76.7646,79.9568,74.5133,77.4336,6459172
APP,2025-05-13,78.5497,82.8292,75.2226,79.1061,4092568
APP,2025-05-14,77.7133,81.3498,74.4364,77.7091,4552457
APP,2025-05-15,77.1966,81.6721,71.7092,75.6568,6533846
APP,2025-05-16,75.8373,81.6218,72.5403,77.8608,5414967
APP,2025-05-19,78.0951,87.7005,63.8981,71.8518,6495010
APP,2025-05-20,72.389,73.8592,70.6246,71.9395,5086948
APP,2025-05-21,71.5075,75.7286,68.9997,72.8884,3803001
APP,2025-05-22,72.7585,79.6447,62.6165,68.4468,10873137
APP,2025-05-23,68.297,72.1692,66.1192,69.6997,6089040
APP,2025-05-26,70.5135,73.7316,65.6088,68.4191,5889516
APP,2025-05-27,67.2874,70.6584,65.0466,68.1373,4430338
APP,2025-05-28,68.2363,71.6293,66.0775,69.1968,5640476
APP,2025-05-29,68.5391,74.3376,65.4353,70.7764,4061588
APP,2025-05-30,70.3758,76.4201,61.9281,67.116,9178357
APP,2025-06-02,66.5983,68.3505,65.5437,67.1687,3565706
APP,2025-06-03,66.6238,77.0399,61.3637,70.8265,8890883
APP,2025-06-04,70.884,75.1048,68.2942,72.1748,5593953
APP,2025-06-05,71.853,80.181,67.6005,75.2338,5224349
APP,2025-06-06,75.8173,83.1454,71.2308,77.9087,8991996
APP,2025-06-09,77.2093,80.2716,74.328,77.0794,4835023
APP,2025-06-10,76.8863,80.6328,74.8499,78.3277,5532983
APP,2025-06-11,77.5716,83.8301,69.5141,74.9568,9122507
APP,2025-06-12,76.8686,85.2675,70.6546,78.2399,9877678
APP,2025-06-13,77.5938,82.3221,72.0698,76.2517,7837978
APP,2025-06-16,76.906,78.48,74.8224,76.2265,5172416
APP,2025-06-17,77.1095,79.0114,74.9683,76.6702,5349496
APP,2025-06-18,75.4919,84.9427,70.6528,79.2951,7746488
APP,2025-06-19,78.6809,83.5555,76.064,80.5778,4868234
APP,2025-06-20,79.3989,84.8622,76.4033,81.4478,5776661
APP,2025-06-23,80.1714,83.1317,77.7048,80.3839,5685726
APP,2025-06-24,79.9485,89.5974,74.6244,83.4246,7000862
APP,2025-06-25,84.3785,91.3354,79.7015,86.0366,5556902
APP,2025-06-26,89.0705,92.5712,83.2671,86.3204,5046384
APP,2025-06-27,85.7899,96.5803,80.0992,89.9506,5692575
APP,2025-06-30,91.3262,93.6854,87.9575,90.0511,6036090
APP,2025-07-01,92.0315,101.3067,77.7054,85.4568,9134571
APP,2025-07-02,85.577,91.6733,76.5593,81.8042,6877820
APP,2025-07-03,80.0617,88.7416,75.5298,83.4905,8212825
APP,2025-07-04,82.973,85.0531,80.8108,82.6762,6636834
APP,2025-07-07,83.8041,85.9208,80.6,82.4748,4661402
APP,2025-07-08,82.5929,83.4682,81.7243,82.5112,5679090
APP,2025-07-09,80.9023,86.1807,75.299,79.9964,4760625
APP,2025-07-10,78.942,87.8747,74.2474,82.4281,6439233
APP,2025-07-11,81.8135,84.6017,79.8843,82.4417,5015639
APP,2025-07-14,83.2196,89.8074,73.4662,79.1018,8982961
APP,2025-07-15,78.6755,84.244,71.5239,76.39,8145157
APP,2025-07-16,75.3958,86.9845,59.7424,69.3337,11802966
APP,2025-07-17,68.2222,72.8128,65.8133,70.0641,4170586
APP,2025-07-18,68.5784,72.5305,64.7235,68.2641,4968525
APP,2025-07-21,66.4654,73.9214,57.7973,64.2878,11423733
APP,2025-07-22,65.8985,86.2519,54.537,72.3854,8702463
APP,2025-07-23,71.3319,73.7506,69.827,72.0613,5648077
APP,2025-07-24,71.9958,74.6774,70.3074,72.7809,3659100
APP,2025-07-25,74.1387,76.6369,71.1051,73.3289,3721887
APP,2025-07-28,74.3084,84.5037,68.1127,77.3388,7885889
APP,2025-07-29,78.1194,80.911,74.0513,76.5121,7079701
APP,2025-07-30,77.3311,96.9338,66.7271,84.1175,12004361
APP,2025-07-31,83.9811,87.9183,78.3701,81.8224,7287671
APP,2025-08-01,82.8676,96.3959,74.6363,86.8144,9113129
APP,2025-08-04,87.0751,91.5342,83.9761,88.0523,4315519
APP,2025-08-05,86.9893,91.7771,81.7027,85.9608,7853340
APP,2025-08-06,86.2118,90.8645,83.2837,87.5603,4354744
APP,2025-08-07,88.31,90.0906,86.6035,88.2041,6745949
APP,2025-08-08,87.3478,93.5008,83.9756,89.6549,7205671
APP,2025-08-11,90.3369,95.7518,86.4662,91.4003,7363529
APP,2025-08-12,90.8304,100.3334,85.8134,94.5318,7541926
APP,2025-08-13,92.8218,97.198,90.6283,94.7112,3382444
APP,2025-08-14,97.3201,107.5212,89.7154,98.9317,5434061
APP,2025-08-15,98.771,102.4021,94.1025,97.3226,5232065
APP,2025-08-18,97.6731,99.1079,95.8018,97.0854,6124359
APP,2025-08-19,96.8339,99.3416,93.9343,96.1758,5727474
APP,2025-08-20,95.3544,98.3786,93.8865,96.7242,6029846
APP,2025-08-21,96.477,112.3177,88.2104,102.554,7743003
APP,2025-08-22,102.8983,105.0495,101.1994,103.157,4931887
APP,2025-08-25,101.6752,117.7792,93.2255,107.8229,8195613
APP,2025-08-26,109.4521,119.7729,93.6701,102.3566,10381135
APP,2025-08-27,100.2224,106.7406,96.9072,102.9565,3943796
APP,2025-08-28,102.5792,123.6265,91.7634,110.662,7241289
APP,2025-08-29,109.9612,114.2918,104.5717,108.4144,4142497
APP,2025-09-01,106.4679,118.6636,100.3769,111.5713,8516499
APP,2025-09-02,110.7223,116.6256,103.385,108.596,7270736
APP,2025-09-03,106.9619,115.7327,102.1056,110.1747,6709706
APP,2025-09-04,113.3034,129.1203,101.8844,116.1173,5629292
APP,2025-09-05,114.5346,128.6027,107.3394,120.2117,7114590
APP,2025-09-08,118.5048,133.0673,111.1807,124.5166,6992866
APP,2025-09-09,123.9278,127.3543,120.8394,123.9231,5759432
APP,2025-09-10,127.1113,132.1939,119.3481,123.8034,4720717
APP,2025-09-11,124.0051,128.5165,120.6038,124.7157,4159034
APP,2025-09-12,123.8631,129.3211,121.1085,126.2027,4747200
APP,2025-09-15,122.7259,147.045,110.7847,132.6988,6280782
APP,2025-09-16,132.4523,137.7176,129.5275,134.4194,5397514
APP,2025-09-17,132.8768,142.2603,127.789,136.455,3773896
APP,2025-09-18,135.1151,142.0606,126.8154,132.9669,6291513
APP,2025-09-19,136.5505,143.6733,127.8681,134.1667,5138217
APP,2025-09-22,134.4748,141.656,130.2521,136.8802,6924418
APP,2025-09-23,137.2223,149.6796,130.0216,141.4332,5343601
APP,2025-09-24,141.5726,168.0035,127.4354,151.2246,11337844
APP,2025-09-25,149.5037,161.7326,133.3285,143.9237,5688700
APP,2025-09-26,143.5332,170.3134,129.4851,153.6088,10178318
APP,2025-09-29,151.2961,170.5588,141.0492,158.6221,8001127
APP,2025-09-30,153.6622,178.9282,123.8661,145.3799,12564750
APP,2025-10-01,145.1252,149.5131,140.2859,144.2102,5915997
APP,2025-10-02,141.53,150.2605,133.5042,141.3519,8049165
APP,2025-10-03,140.3858,159.978,130.0234,147.8519,9262255
APP,2025-10-06,149.2428,158.6092,135.2574,143.3546,7257284
APP,2025-10-07,140.8967,153.157,126.4229,137.1649,6537543
APP,2025-10-08,135.5661,140.5133,130.9549,135.402,6524896
APP,2025-10-09,137.8063,141.6408,132.4199,135.8212,4592276
APP,2025-10-10,134.7793,146.9536,118.9441,129.4693,8812908
APP,2025-10-13,125.5214,135.7777,116.4674,125.7031,6280544
APP,2025-10-14,128.4644,132.6552,121.117,124.7805,4799769
APP,2025-10-15,126.2401,135.9899,119.7689,128.6617,6445934
APP,2025-10-16,130.077,147.8786,119.1324,135.2356,9830193
APP,2025-10-17,135.1135,159.1938,122.1329,143.8394,6286685
APP,2025-10-20,143.4239,154.6084,137.1234,147.4132,7908097
APP,2025-10-21,147.9242,162.3999,126.6043,138.8316,7743309
APP,2025-10-22,136.9798,142.2203,132.543,137.2797,6261320
APP,2025-10-23,140.245,167.4482,123.9341,148.2858,10526126
APP,2025-10-24,148.514,163.5929,140.2158,154.0302,8657565
APP,2025-10-27,155.8623,158.6928,151.392,153.9075,3886492
APP,2025-10-28,152.656,160.7647,147.9343,155.4233,5333247
APP,2025-10-29,156.6688,161.0871,153.1947,157.2136,5553750
APP,2025-10-30,155.2997,204.5576,131.6131,174.915,14547677
APP,2025-10-31,173.0553,182.5153,163.097,171.5363,6399370
APP,2025-11-03,171.6559,177.3251,168.2715,173.5237,4262705
APP,2025-11-04,174.609,183.6182,162.2257,170.1258,6481001
APP,2025-11-05,173.6278,180.7404,165.9816,172.3352,7325231
APP,2025-11-06,173.1177,176.8681,169.1851,172.5493,5076353
APP,2025-11-07,174.516,185.0867,167.0481,176.6859,7353936
APP,2025-11-10,176.6366,193.2492,166.914,182.1115,6449595
APP,2025-11-11,184.83,191.114,176.0059,181.5615,4794850
APP,2025-11-12,181.6142,201.143,170.6365,188.4842,5185303
APP,2025-11-13,187.0832,192.5488,181.1753,186.0675,7151896
APP,2025-11-14,185.3113,187.5636,183.381,185.4175,4732988
APP,2025-11-17,183.8838,198.5801,164.8874,177.667,6712379
APP,2025-11-18,181.7984,200.3919,168.5897,185.423,8967813
APP,2025-11-19,185.422,191.8716,177.553,183.2909,3661313
APP,2025-11-20,179.4391,189.4852,173.1231,182.3534,5933067
APP,2025-11-21,181.6793,188.4897,173.7306,179.7964,6547204
APP,2025-11-24,177.3921,196.0957,168.0332,185.2371,7373220
APP,2025-11-25,184.838,205.153,156.5055,173.6859,8607107
APP,2025-11-26,175.205,180.2296,167.9332,172.3825,4454682
APP,2025-11-27,174.8651,180.2744,167.2205,172.0094,4582594
APP,2025-11-28,175.9214,199.1515,159.676,180.6191,7482757
APP,2025-12-01,178.1123,188.5304,172.6535,182.3217,4648579
APP,2025-12-02,182.8286,187.4798,177.5624,181.7232,4937822
APP,2025-12-03,179.2682,186.4435,172.6688,179.1213,6527042
APP,2025-12-04,181.1574,223.1088,158.6726,196.0692,9690366
APP,2025-12-05,193.4179,217.1782,180.7176,202.4107,6138096
APP,2025-12-08,205.291,228.8756,190.4243,211.8308,7800950
APP,2025-12-09,214.9553,227.2328,204.6953,215.7886,5683606
APP,2025-12-10,216.8559,229.9738,208.8503,220.9123,6194775
APP,2025-12-11,223.3965,241.7099,196.9165,212.6022,5093582
APP,2025-12-12,213.7738,225.9251,194.9252,205.4348,4614021
APP,2025-12-15,207.4514,214.1284,198.5815,204.5055,4172058
APP,2025-12-16,203.9461,231.8591,189.7626,215.2279,5795487
APP,2025-12-17,215.6936,222.2994,211.2612,217.337,4437509
APP,2025-12-18,217.3409,231.7241,209.0265,222.2761,6164978
APP,2025-12-19,221.2349,227.9923,217.0744,223.3258,4768276
APP,2025-12-22,221.2345,248.606,183.6346,206.6445,11081227
APP,2025-12-23,206.221,255.8206,136.9906,174.8367,18595370
APP,2025-12-24,170.9666,187.3012,162.8602,177.9274,7298011
APP,2025-12-25,181.0516,187.7935,170.9385,176.866,4221607
APP,2025-12-26,179.6277,191.2789,170.2716,180.8146,6429189
APP,2025-12-29,181.41,194.2042,173.1046,184.8034,7636800
APP,2025-12-30,184.0284,199.5513,162.201,175.5262,8525992
APP,2025-12-31,173.7022,181.3496,169.0399,176.0979,3590767
APP,2026-01-01,175.2702,182.6889,166.3344,172.9217,4429891
APP,2026-01-02,172.0447,195.7733,159.3574,180.9469,6848446
APP,2026-01-05,181.9806,187.3562,174.1133,178.8686,6061859
APP,2026-01-06,177.5071,202.772,164.8634,187.9009,9185512
APP,2026-01-07,187.6506,221.9444,170.4393,201.4177,8902876
APP,2026-01-08,202.8213,217.093,181.1099,193.3549,9255945
APP,2026-01-09,190.2929,211.5195,163.5669,181.8202,11459716
APP,2026-01-12,181.9186,196.9045,173.1061,186.8475,6459771
APP,2026-01-13,183.8298,192.127,178.4937,186.124,6616790
APP,2026-01-14,191.6618,208.3261,166.0536,180.1508,6841177
APP,2026-01-15,181.7287,190.6293,167.4284,175.149,6938916
APP,2026-01-16,172.0954,179.8245,165.1821,172.1411,4208255
APP,2026-01-19,171.7102,176.8073,165.2261,169.7614,5544668
APP,2026-01-20,170.9015,183.1254,153.5841,164.151,6677949
APP,2026-01-21,162.8524,179.346,153.7184,168.8249,7598959
