ticker,as_of_date,last_close,hv20,hv60,hv90,atr_pct,avg_daily_dollar_volume_20d,gap_freq_3pct,gap_freq_5pct,price_return_20d,price_return_60d,realized_move_mean_abs_20d,beta_spy_60d,beta_spy_120d,beta_qqq_60d,beta_qqq_120d,atm_front_month_iv,atm_30_45d_iv,avg_near_dated_liquid_iv,put_skew,call_skew,avg_option_spread_pct,total_option_volume,total_option_open_interest,liquid_expiration_count,liquid_contract_count,put_candidate_count,call_candidate_count,avg_put_premium_yield_annualized,avg_call_premium_yield_annualized,best_put_premium_yield_annualized,best_call_premium_yield_annualized,iv_rank_1y,iv_percentile_1y,iv_persistence_ratio_90d,sector,industry,theme_cluster,market_cap,shares_outstanding,is_etf,is_leveraged_etf,is_chinese_adr,next_earnings_date,earnings_within_7d,biotech_or_pharma,binary_event_risk,iv_to_hv20,iv_to_hv60,iv_minus_hv20,iv_minus_hv60,tradability_balance,eligible,exclusion_reasons,beta_component,implied_vol_component,iv_vs_realized_component,option_liquidity_component,stock_liquidity_component,recurring_moves_component,tradability_component,persistent_iv_component,theme_cluster_component,wide_spread_penalty,microcap_penalty,event_risk_penalty,raw_score,composite_score,cash_secured_put_score,covered_call_score,wheel_score,watchlist_score,suitable_cash_secured_puts,suitable_covered_calls,suitable_wheel,suitable_watchlist,recommended_strategy,why_it_ranked
RIOT,2026-03-13,7.6888,0.6883419656629403,0.8496945423231828,0.8618454113740222,0.23765922975162382,374938613.05215997,0.075,0.025,-0.3542459287627975,-0.54545562032231,0.037177442242381745,1.5194453265754244,1.5605994348408598,1.1506685811658348,1.2004475079992118,1.0536,1.0046,1.0272499999999998,0.12474999999999992,0.13339999999999996,0.11529269035395963,194327,1198709,10,257,8,1,0.5983765601496158,0.5040973391650462,0.7752155362659997,0.5040973391650462,0.0,0.14285714285714285,0.3333333333333333,Information Technology,Bitcoin Mining,BTC Miners,4300000000.0,307000000.0,False,False,False,2026-03-23,False,False,False,1.5306345574692382,1.2399750116310169,0.36525803433705983,0.15490545767681718,4.5,True,,0.7291666666666666,0.6611111111111111,0.6666666666666666,0.71875,0.4583333333333333,0.7265625,0.7443181818181819,0.21875,0.8125,0.3333333333333333,0.5,0.0,0.5781583017676769,57.81583017676769,0.7221590909090909,0.6979166666666666,0.7129419191919192,0.6561453598484849,True,False,False,True,cash_secured_puts,"High beta vs QQQ/SPY, Strong option liquidity, Frequent large gaps and ATR, Multiple sellable 10-30 delta strikes"
TSLA,2026-03-13,247.7418,0.5227622723998585,0.49736304783631186,0.519098590136529,0.15590082093534477,32352095036.759346,0.041666666666666664,0.008333333333333333,-0.21560980243161088,-0.3515335724340688,0.027841346242699426,1.2939488966601094,1.3777365264004566,0.9694590510046154,1.0663533354591888,0.7323,0.6931,0.70131875,0.052449999999999886,0.06094999999999995,0.08480132825143014,392579,2135649,10,587,14,15,0.33145193982960347,0.24298938699475087,0.5178737650419066,0.34530734810517605,1.0,1.0,0.3333333333333333,Consumer Discretionary,Auto Manufacturers,EV,705000000000.0,3200000000.0,False,False,False,2026-04-10,False,False,False,1.4008279454410724,1.472365112739555,0.20953772760014144,0.1957369521636882,14.5,True,,0.4583333333333333,0.25555555555555554,0.6666666666666666,0.875,0.9375,0.359375,0.6612215909090909,0.7395833333333334,0.125,0.13333333333333333,0.0625,0.0,0.5735192550505049,57.351925505050495,0.6626420454545455,0.728125,0.7552556818181818,0.42913604797979793,True,True,True,True,wheel,"Strong option liquidity, Persistent elevated IV backdrop"
APP,2026-03-13,178.3008,0.5751192283863145,0.5535429771481422,0.5631593557355112,0.14439275010063246,1193127707.1821551,0.058333333333333334,0.008333333333333333,-0.1030316689271038,-0.16916444319356272,0.03099479431116412,0.7612203685468264,1.049691315514434,0.5292197797607254,0.7987992844657872,0.82145,0.77735,0.7908299999999999,0.05654999999999999,0.07752500000000007,0.12168988836083483,313134,1784253,10,480,14,7,0.4036718594351202,0.3135574258426237,0.5677620181020385,0.3786362279233288,0.7762237762237695,0.5714285714285714,0.6666666666666666,Communication Services,Advertising Agencies,Ad Tech,43000000000.0,365000000.0,False,False,False,2026-03-30,False,False,False,1.4283125297424801,1.4839859485384803,0.24633077161368555,0.22380702285185783,10.5,True,,0.10416666666666667,0.3833333333333333,0.7291666666666666,0.828125,0.8333333333333334,0.390625,0.7151988636363636,0.71875,0.4375,0.4,0.1875,0.0,0.4891221590909092,48.912215909090925,0.6990056818181818,0.7541666666666667,0.7604324494949495,0.32554071969696974,True,True,True,False,wheel,"Strong option liquidity, IV well above realized vol, Multiple sellable 10-30 delta strikes, Persistent elevated IV backdrop"
SOUN,2026-03-13,12.4741,0.7011644910203086,0.6844471737107359,0.728300486439858,0.1868946743366541,436070337.35327995,0.09166666666666666,0.008333333333333333,-0.013187456490095562,-0.007265984369777323,0.03805119475926604,1.4355822420304791,1.6948111681554785,1.0588929989987632,1.239231797956049,1.09195,1.05275,,0.09775,0.13208333333333333,,48674,245075,0,3,0,0,,,,,0.6754563894523332,0.7142857142857143,1.0,Technology,Software - Application,AI Infra,3200000000.0,355000000.0,False,False,False,2026-03-27,False,False,False,1.5573378486566465,1.595375131845434,0.39078550897969133,0.36830282628926414,0.0,True,,0.75,0.6777777777777777,0.9375,0.0859375,0.4375,0.5703125,0.39417613636363635,0.8125,0.3125,0.5333333333333333,0.6875,0.0,0.472834438131313,47.2834438131313,0.42286931818181817,0.37187500000000007,0.2935606060606061,0.6335374053030303,False,False,False,False,watchlist,"High beta vs QQQ/SPY, IV well above realized vol, Persistent elevated IV backdrop"
CLSK,2026-03-13,5.4502,0.8418566389138361,0.8098893258338782,0.7471427548416946,0.2248515126574647,211441167.77764502,0.041666666666666664,0.016666666666666666,-0.20655117193186778,-0.5293599530240751,0.044423541886714504,1.7856119117652787,1.2555807925519786,1.443729114589862,1.1489004451798885,1.0357,0.9916,1.0054375000000002,0.11154999999999982,0.11470000000000002,0.12635785638515148,146550,796526,10,141,3,0,0.5031369386537093,,0.6208090942562593,,0.924107142857142,0.8571428571428571,0.6666666666666666,Information Technology,Bitcoin Mining,BTC Miners,3800000000.0,215000000.0,False,False,False,2026-03-29,False,False,False,1.2302569726554164,1.278816706138981,0.19384336108616396,0.18171067416612185,1.5,True,,0.6666666666666666,0.5750000000000001,0.4791666666666667,0.484375,0.375,0.6484375,0.49502840909090906,0.8229166666666666,0.8125,0.5333333333333333,0.5625,0.0,0.44087831439393943,44.087831439393945,0.5482954545454546,0.4390625,0.4905776515151515,0.560848327020202,False,False,False,False,watchlist,Persistent elevated IV backdrop
NVDA,2026-03-13,646.4962,0.5185996620559836,0.5062783572571564,0.49592876798376145,0.1259744339675049,42027741766.23927,0.008333333333333333,0.0,0.09190628365780795,-0.1493455382680967,0.026522573105990304,1.3887153933282852,1.3298198417217608,0.9446430231447748,0.9281932704282805,0.5806,0.5365,0.54855625,0.033175000000000066,0.04464999999999997,0.07546268073366244,397790,2185216,10,590,10,16,0.23499879410615207,0.1653519859102933,0.39036030615285205,0.2964035779665088,0.3366336633663436,0.5714285714285714,0.6666666666666666,Technology,Semiconductors,AI Infra,1980000000000.0,2450000000.0,False,False,False,2026-04-03,False,False,False,1.11955337128107,1.1467999602935683,0.06200033794401638,0.030221642742843557,13.0,True,,0.3958333333333333,0.06388888888888888,0.14583333333333334,0.921875,1.0,0.1953125,0.5227272727272727,0.6145833333333334,0.3125,0.06666666666666667,0.0,0.0,0.4318407512626262,43.18407512626262,0.46136363636363636,0.6781250000000001,0.6871212121212121,0.2971876578282828,False,True,False,False,wheel,Strong option liquidity
RKLB,2026-03-13,51.4895,0.5174173138710052,0.6403644296357208,0.6370583686349648,0.11954809094225866,495330314.86420995,0.016666666666666666,0.0,0.1302586954374334,1.7479597425484883e-05,0.025815429918192617,1.6042536988388256,1.5048924589972468,1.2839363733276634,1.1616158560526217,0.7827500000000001,0.73865,0.7532000000000001,0.06738333333333324,0.07894999999999996,0.13202380188784948,111726,620627,10,84,2,1,0.48773754163210525,0.3473189152026788,0.5625090441353807,0.3473189152026788,0.4573378839590489,0.42857142857142855,0.3333333333333333,Industrials,Aerospace & Defense,Space,9500000000.0,505000000.0,False,False,False,2026-04-09,False,False,False,1.5128021019318725,1.2223508423871654,0.26533268612899485,0.0982855703642792,1.5,True,,0.7083333333333334,0.3194444444444444,0.5625,0.4375,0.6666666666666666,0.1875,0.5894886363636364,0.4479166666666667,0.1875,0.7333333333333333,0.25,0.0,0.39367297979797977,39.367297979797975,0.49943181818181814,0.6395833333333333,0.5255050505050505,0.4738169191919192,False,False,False,False,covered_calls,High beta vs QQQ/SPY
PLTR,2026-03-13,64.1151,0.5115144750399714,0.538342065548146,0.5507972762357628,0.10898012213302993,5511193638.211606,0.016666666666666666,0.0,0.006511743272794579,0.2960426441128847,0.02477863258999479,1.2008940980136513,1.0713324945025826,0.7260551469898423,0.7417768420825305,0.69205,0.64795,0.66075,0.05224999999999991,0.06409999999999993,0.09730248627093821,200255,1143189,10,323,7,9,0.2790368853762369,0.23766046483348374,0.3957358084476729,0.3279751963601703,0.504065040650406,0.42857142857142855,0.3333333333333333,Technology,Software - Infrastructure,AI Infra,65000000000.0,2320000000.0,False,False,False,2026-04-02,False,False,False,1.352943139968661,1.2855209434457753,0.18053552496002867,0.10960793445185402,8.0,True,,0.14583333333333334,0.19166666666666665,0.4791666666666667,0.71875,0.8333333333333334,0.15625,0.49857954545454547,0.46875,0.3125,0.2,0.125,0.0,0.38211553030303036,38.21155303030304,0.4602272727272728,0.6166666666666667,0.5985479797979799,0.23987184343434345,False,True,False,False,covered_calls,Strong option liquidity
SMR,2026-03-13,66.2289,0.8143121428347128,0.8119877830417559,0.7785900176993258,0.1980215585643126,698209577.98664,0.06666666666666667,0.008333333333333333,-0.2159467455271049,-0.18927246308331314,0.041116787277379045,1.3368240978838608,1.3951353794819619,1.3759079685815425,1.30226633831688,0.9404,0.8914,0.9093599999999998,0.10325000000000006,0.10552500000000009,0.13694403078563872,160694,946330,3,29,0,0,,,,,0.0,0.14285714285714285,0.6666666666666666,Industrials,Specialty Industrial Machinery,Nuclear,5100000000.0,230000000.0,False,False,False,2026-03-25,False,False,False,1.154839711374512,1.1581455037133737,0.12608785716528725,0.07941221695824408,0.0,True,,0.8125,0.44722222222222224,0.22916666666666666,0.40625,0.7083333333333334,0.59375,0.39417613636363635,0.375,0.53125,0.8,0.4375,0.0,0.36833270202020213,36.833270202020216,0.3806818181818181,0.4901041666666667,0.4256786616161616,0.5426849747474748,False,False,False,False,watchlist,High beta vs QQQ/SPY
HIMS,2026-03-13,51.7473,0.3707815236844189,0.4031846013209081,0.44096877645842303,0.1057527915190054,674669345.192325,0.0,0.0,0.13326836319039903,-0.0906977479757084,0.02081108333320881,1.0731310497493194,1.1350416169557835,0.7059351907170377,0.8711329217466964,0.6414500000000001,0.5924499999999999,0.6098714285714285,0.04700000000000004,0.05830000000000013,0.1301767784693859,183347,984864,10,191,5,3,0.3232699560724398,0.25165729491812566,0.39150723416210137,0.266080307442404,0.0,0.14285714285714285,0.6666666666666666,Healthcare,Health Information Services,Consumer Health,8100000000.0,225000000.0,False,False,False,2026-04-01,False,False,False,1.7299945089657531,1.590958578027261,0.27066847631558116,0.1892653986790918,4.0,True,,0.20833333333333334,0.12777777777777777,0.8958333333333334,0.640625,0.6875,0.0859375,0.5369318181818181,0.375,0.0625,0.6,0.3125,0.0,0.36041114267676766,36.04111426767677,0.5278409090909091,0.628125,0.5988636363636364,0.2321740845959596,False,True,False,False,covered_calls,IV well above realized vol
