ticker,as_of_date,last_close,hv20,hv60,hv90,atr_pct,avg_daily_dollar_volume_20d,gap_freq_3pct,gap_freq_5pct,price_return_20d,price_return_60d,realized_move_mean_abs_20d,beta_spy_60d,beta_spy_120d,beta_qqq_60d,beta_qqq_120d,atm_front_month_iv,atm_30_45d_iv,avg_near_dated_liquid_iv,put_skew,call_skew,avg_option_spread_pct,total_option_volume,total_option_open_interest,liquid_expiration_count,liquid_contract_count,put_candidate_count,call_candidate_count,avg_put_premium_yield_annualized,avg_call_premium_yield_annualized,best_put_premium_yield_annualized,best_call_premium_yield_annualized,iv_rank_1y,iv_percentile_1y,iv_persistence_ratio_90d,sector,industry,theme_cluster,market_cap,shares_outstanding,is_etf,is_leveraged_etf,is_chinese_adr,next_earnings_date,earnings_within_7d,biotech_or_pharma,binary_event_risk,iv_to_hv20,iv_to_hv60,iv_minus_hv20,iv_minus_hv60,tradability_balance,eligible,exclusion_reasons,beta_component,implied_vol_component,iv_vs_realized_component,option_liquidity_component,stock_liquidity_component,recurring_moves_component,tradability_component,persistent_iv_component,theme_cluster_component,wide_spread_penalty,microcap_penalty,event_risk_penalty,raw_score,composite_score,cash_secured_put_score,covered_call_score,wheel_score,watchlist_score,suitable_cash_secured_puts,suitable_covered_calls,suitable_wheel,suitable_watchlist,recommended_strategy,why_it_ranked
TSLA,2025-09-12,256.4995,0.5858792466823081,0.527049631477785,0.5406585939658166,0.14508474396914722,29508576108.664074,0.05,0.008333333333333333,0.18372401686106232,0.15772381575680994,0.030919565727489967,1.895053653674888,1.6920818163525182,1.253542730725592,1.229378785617697,0.73025,0.68125,0.7014125,0.061675000000000035,0.07140000000000002,0.08538962766072043,373581,2211747,10,599,14,17,0.3202423329217501,0.2352670798454683,0.49682400026461154,0.3653190928975135,,1.0,1.0,Consumer Discretionary,Auto Manufacturers,EV,705000000000.0,3200000000.0,False,False,False,2025-10-10,False,False,False,1.2464172508844245,1.385543137469739,0.1443707533176919,0.15420036852221497,15.5,True,,0.5416666666666666,0.25555555555555554,0.5208333333333334,0.9140625,0.9375,0.4921875,0.7361111111111112,0.5,0.125,0.13333333333333333,0.0625,0.0,0.5768802083333333,57.68802083333333,0.6887152777777779,0.7953125,0.799363425925926,0.45803414351851846,True,True,True,True,wheel,"Strong option liquidity, Multiple sellable 10-30 delta strikes"
MARA,2025-09-12,32.7235,1.0165724059920687,0.9555745265858936,0.9441447126076773,0.26608160583591084,2094177272.3717601,0.075,0.025,-0.16472035674265562,-0.1235872301676576,0.05332784024349062,2.113220622976529,1.8786095836646122,1.0137567113811299,1.4114599534245664,1.0968,1.0478,1.0636833333333333,0.12197499999999994,0.13172499999999987,0.10300471956198275,288457,1709696,10,433,13,3,0.6175083399843585,0.4927907332217354,0.8484293464221132,0.5545134807849841,,1.0,1.0,Information Technology,Bitcoin Mining,BTC Miners,6200000000.0,255000000.0,False,False,False,2025-09-27,False,False,False,1.0789197046221588,1.1477911659268285,0.08022759400793134,0.09222547341410647,8.0,True,,0.5625,0.8097222222222222,0.16666666666666666,0.8359375,0.6875,0.7890625,0.9296875,0.5,0.8125,0.26666666666666666,0.375,0.0,0.5747934027777779,57.479340277777794,0.8265625000000001,0.8500000000000001,0.8375,0.6490052083333334,True,True,True,True,covered_calls,"Elevated ATM IV, Strong option liquidity, Frequent large gaps and ATR, Multiple sellable 10-30 delta strikes"
IREN,2025-09-12,44.7438,1.0918515657396806,1.1692244374521281,1.171477256631894,0.39022629152770083,2138730406.111475,0.11666666666666667,0.058333333333333334,-0.16611439327580735,0.25181993677083625,0.05388549935501954,3.067374415771652,2.6608148656988444,2.1264106278370227,2.114603949363229,1.20905,1.1649500000000002,1.170375,0.1449499999999997,0.16252500000000003,0.12514298053315487,107543,640638,10,126,0,0,,,,,,1.0,1.0,Information Technology,Bitcoin Mining,BTC Miners,2000000000.0,185000000.0,False,False,False,2025-10-04,False,False,False,1.107339163983268,1.0340615208442412,0.1171984342603194,-0.004274437452127966,0.0,True,,1.0,1.0,0.22916666666666666,0.4921875,0.6041666666666666,0.953125,0.4331597222222222,0.5,0.8125,0.4666666666666667,0.8125,0.0,0.5498506944444445,54.98506944444445,0.4175347222222222,0.5093749999999999,0.47303240740740743,0.8499502314814814,False,False,False,True,watchlist,"High beta vs QQQ/SPY, Elevated ATM IV, Frequent large gaps and ATR"
RIOT,2025-09-12,29.0839,0.8860924324970539,0.8366255059328425,0.8316203232887496,0.19014742078705302,1083362201.2575898,0.025,0.008333333333333333,0.17056197954608576,0.19470506079526784,0.04552719125232804,2.8565184685364597,2.3593795091121703,1.8564098189374654,1.9888203934365298,1.05625,1.01215,1.028925,0.12524999999999964,0.13909999999999978,0.11723102042165276,147767,837384,10,197,5,0,0.5909191913329834,,0.7318921343834114,,,1.0,1.0,Information Technology,Bitcoin Mining,BTC Miners,4300000000.0,307000000.0,False,False,False,2025-09-22,False,False,False,1.1920313967961933,1.262512309880243,0.17015756750294597,0.17552449406715764,2.5,True,,0.8958333333333334,0.6611111111111111,0.4166666666666667,0.6171875,0.5416666666666666,0.5,0.5902777777777777,0.5,0.8125,0.3333333333333333,0.5,0.0,0.5337777777777778,53.37777777777778,0.6611111111111111,0.5218749999999999,0.6000578703703704,0.6969074074074074,True,False,False,True,watchlist,High beta vs QQQ/SPY
NVDA,2025-09-12,525.4583,0.3083900084878905,0.43071343796892303,0.4153106919094995,0.08057116181110034,30388185172.68573,0.016666666666666666,0.016666666666666666,0.16715781514706807,0.10541464753828511,0.017104754523905898,1.3038901590061098,1.525919594366122,1.0431154553921487,1.1767404830073978,0.5824,0.5431999999999999,0.5486625,0.02870000000000006,0.03490000000000015,0.0752192574460771,379133,2164985,10,580,10,15,0.21781588698659457,0.17087968602575707,0.3332154514028459,0.2778002180173588,,1.0,1.0,Technology,Semiconductors,AI Infra,1980000000000.0,2450000000.0,False,False,False,2025-10-03,False,False,False,1.8885177339423078,1.3521751323719358,0.27400999151210953,0.11248656203107688,12.5,True,,0.3958333333333333,0.06388888888888888,0.7291666666666666,0.8984375,1.0,0.2109375,0.5147569444444444,0.5,0.3125,0.06666666666666667,0.0,0.0,0.5292760416666666,52.92760416666666,0.5444444444444444,0.6723958333333333,0.7050925925925925,0.32966608796296293,False,True,False,False,wheel,"Strong option liquidity, IV well above realized vol"
APP,2025-09-12,70.5112,0.5106313473535486,0.5408527237916705,0.5890477000336978,0.14374849061466224,499218397.939995,0.016666666666666666,0.0,-0.04914146392773,-0.1558112861476868,0.02453018268006411,1.0289110354738056,1.3150693602802919,0.7153222205529154,0.9404903653294305,0.8225,0.7784,0.7906642857142857,0.05545,0.08349999999999991,0.11866931369231803,237949,1291418,10,347,10,3,0.39070018335340595,0.3416673731186138,0.5713087094606975,0.357509051799514,,1.0,1.0,Communication Services,Advertising Agencies,Ad Tech,43000000000.0,365000000.0,False,False,False,2025-09-29,False,False,False,1.6107510912966359,1.5207467094439862,0.31186865264645136,0.2375472762083295,6.5,True,,0.20833333333333334,0.3833333333333333,0.7916666666666666,0.7890625,0.7291666666666666,0.28125,0.7534722222222222,0.5,0.4375,0.4,0.1875,0.0,0.4869236111111111,48.69236111111111,0.7097222222222223,0.790625,0.7631365740740742,0.3595300925925926,True,True,True,False,covered_calls,"Strong option liquidity, IV well above realized vol, Multiple sellable 10-30 delta strikes"
PLTR,2025-09-12,19.3512,0.43133910843644785,0.5184146941221308,0.49885945338018417,0.1207968645724444,1453668324.2957401,0.016666666666666666,0.008333333333333333,0.3194959633427885,0.11390481453339785,0.024202730178430353,1.69831271277659,1.6467194411706312,1.3078584536661082,1.3282552943182846,0.69385,0.64485,0.6598375,0.05884999999999996,0.07157499999999994,0.09997227061003547,189164,1045483,10,285,6,9,0.2757182991569154,0.23112650686690137,0.3768669950738916,0.3673494007048504,,1.0,1.0,Technology,Software - Infrastructure,AI Infra,65000000000.0,2320000000.0,False,False,False,2025-10-02,False,False,False,1.6085951550164843,1.3384072787036765,0.2625108915635521,0.12643530587786922,7.5,True,,0.5416666666666666,0.19166666666666665,0.625,0.7109375,0.6458333333333334,0.28125,0.545138888888889,0.5,0.3125,0.2,0.125,0.0,0.4758402777777777,47.58402777777777,0.5123263888888889,0.6067708333333333,0.610011574074074,0.4030578703703704,False,True,False,False,wheel,Strong option liquidity
CLSK,2025-09-12,18.0826,0.9813158865757118,0.8482488217641785,0.8325898428575199,0.21348818358927532,609978652.9520751,0.09166666666666666,0.025,0.03592563948325744,0.060376473347798054,0.046399147699215826,2.9466018270386276,2.3032297583949184,1.8011190419612875,1.7365938444982747,1.03335,0.98925,1.0037625000000001,0.10485000000000011,0.11977499999999996,0.13012107149861057,171607,935387,10,162,5,0,0.6154099124816026,,0.7723316218665056,,,1.0,1.0,Information Technology,Bitcoin Mining,BTC Miners,3800000000.0,215000000.0,False,False,False,2025-09-28,False,False,False,1.0530248354644094,1.2182156620634617,0.05203411342428821,0.14100117823582148,2.5,True,,0.8333333333333334,0.5750000000000001,0.1875,0.6328125,0.4166666666666667,0.7578125,0.6180555555555556,0.5,0.8125,0.5333333333333333,0.5625,0.0,0.45306423611111113,45.306423611111114,0.6743055555555556,0.5,0.6023726851851853,0.6204658564814816,True,False,False,False,cash_secured_puts,"High beta vs QQQ/SPY, Frequent large gaps and ATR"
WULF,2025-09-12,63.0049,1.0192199600443106,0.8400813713662357,0.8877525306490786,0.21798803403726197,1367218405.73636,0.09166666666666666,0.008333333333333333,-0.06320356490230572,0.5151819038824117,0.049689702844385966,2.5909901694938826,2.167994092606435,1.6481714530978913,1.6630756456256794,1.1112,1.0622,1.0622,0.1398999999999999,0.17342499999999994,0.13018583578391463,64136,379628,0,20,0,0,,,,,,1.0,1.0,Information Technology,Bitcoin Mining,BTC Miners,1600000000.0,222000000.0,False,False,False,2025-10-06,False,False,False,1.0902455245791012,1.3227290092063824,0.09198003995568937,0.2221186286337643,0.0,True,,0.75,0.85,0.3333333333333333,0.1953125,0.5416666666666666,0.7265625,0.4331597222222222,0.5,0.8125,0.6,0.875,0.0,0.4029600694444445,40.29600694444445,0.3737847222222222,0.43749999999999994,0.33553240740740736,0.6676533564814816,False,False,False,True,watchlist,"High beta vs QQQ/SPY, Elevated ATM IV, Frequent large gaps and ATR"
SOUN,2025-09-12,11.2317,0.4553796330205299,0.6718780979894329,0.6547128079499781,0.11777634475890306,319453297.268235,0.041666666666666664,0.025,0.11728192425915429,-0.09491115677505135,0.02356330203552901,1.0881968635240717,1.5104554922598281,0.8159601471909739,1.1642632405759015,1.0887,1.0495,,0.07390000000000008,0.12359999999999971,,36196,220159,0,5,0,0,,,,,,1.0,1.0,Technology,Software - Application,AI Infra,3200000000.0,355000000.0,False,False,False,2025-09-26,False,False,False,2.3907525085798427,1.6203832261505313,0.63332036697947,0.3776219020105672,0.0,True,,0.3125,0.6986111111111111,0.9791666666666666,0.1171875,0.25,0.4453125,0.4331597222222222,0.5,0.3125,0.5333333333333333,0.6875,0.0,0.3707447916666667,37.07447916666667,0.4550347222222222,0.3635416666666666,0.3119212962962963,0.46061863425925925,False,False,False,False,watchlist,IV well above realized vol
