ticker,date,open,high,low,close,volume
APP,2024-10-10,117.3016,136.9734,107.3524,125.1766,10919798
APP,2024-10-11,125.7741,129.52,122.3557,125.7257,4652760
APP,2024-10-14,128.4819,135.6636,117.1308,123.3354,4215598
APP,2024-10-15,125.1472,128.6076,121.2853,124.3805,6832852
APP,2024-10-16,124.3845,132.3413,119.5104,126.8197,7361823
APP,2024-10-17,129.9503,141.8305,111.4903,121.486,9934533
APP,2024-10-18,120.2946,139.7917,109.9748,127.6264,5342186
APP,2024-10-21,125.6168,136.4747,113.2583,122.8122,8852801
APP,2024-10-22,120.9802,138.5359,111.8663,127.8355,6566345
APP,2024-10-23,129.9249,133.6312,123.5272,126.7822,4943195
APP,2024-10-24,125.7347,131.4483,122.7944,128.1194,3891707
APP,2024-10-25,127.6348,135.455,117.7517,124.6239,6604547
APP,2024-10-28,123.9309,139.5425,102.7577,115.8974,6042497
APP,2024-10-29,116.9305,123.1807,108.0629,113.5243,5514975
APP,2024-10-30,113.098,125.2857,106.7527,117.9339,8140073
APP,2024-10-31,118.5578,121.5924,115.735,118.464,5520344
APP,2024-11-01,119.2023,134.6996,110.1658,124.235,9299428
APP,2024-11-04,123.7839,134.2979,118.3897,128.0957,7637792
APP,2024-11-05,131.0334,134.2477,125.4979,128.3312,6424710
APP,2024-11-06,128.5218,138.3006,114.1044,122.4924,7004374
APP,2024-11-07,122.991,129.5429,113.7277,119.4549,4652681
APP,2024-11-08,122.1399,131.251,108.4814,116.2885,8848282
APP,2024-11-11,114.311,124.8155,101.9269,111.1167,7392023
APP,2024-11-12,110.9753,116.6046,103.8146,108.7808,6116946
APP,2024-11-13,109.2209,115.5942,99.5465,105.0642,5438849
APP,2024-11-14,103.583,111.0106,94.4045,100.9174,5363390
APP,2024-11-15,102.7345,107.9348,98.3735,103.0733,5418352
APP,2024-11-18,102.6703,116.045,95.3703,107.5485,7858637
APP,2024-11-19,104.8964,117.8832,98.2167,110.0935,8463478
APP,2024-11-20,110.2679,121.586,93.4823,102.9969,6905312
APP,2024-11-21,103.8323,117.7762,95.6088,108.2502,8019542
APP,2024-11-22,106.1054,115.1572,96.3275,104.3383,5163698
APP,2024-11-25,104.2037,113.1753,99.4565,107.7225,7611061
APP,2024-11-26,108.4753,114.5091,104.2699,109.7803,5653123
APP,2024-11-27,109.3385,113.5258,106.5543,110.4022,5197786
APP,2024-11-28,109.9436,112.7729,108.0002,110.6007,5039533
APP,2024-11-29,110.5713,118.9041,105.9544,113.6322,4615947
APP,2024-12-02,112.7945,120.7577,101.8465,108.7569,5456290
APP,2024-12-03,106.5444,114.8035,102.6625,110.3368,6770930
APP,2024-12-04,109.0838,114.0986,106.1877,110.8292,5310024
APP,2024-12-05,111.667,123.4689,104.6272,115.3864,7950937
APP,2024-12-06,116.1784,118.0223,113.1396,114.7791,4502044
APP,2024-12-09,113.6806,144.7302,98.3348,125.8536,10079083
APP,2024-12-10,124.9372,131.7415,121.0958,127.3895,4851623
APP,2024-12-11,130.2316,141.4036,113.4844,122.9793,7453184
APP,2024-12-12,122.5445,127.6088,116.2503,120.741,6281486
APP,2024-12-13,122.3137,129.024,117.1739,123.2684,7215527
APP,2024-12-16,121.909,147.3668,109.4162,132.3024,9372096
