ticker,as_of_date,last_close,hv20,hv60,hv90,atr_pct,avg_daily_dollar_volume_20d,gap_freq_3pct,gap_freq_5pct,price_return_20d,price_return_60d,realized_move_mean_abs_20d,beta_spy_60d,beta_spy_120d,beta_qqq_60d,beta_qqq_120d,atm_front_month_iv,atm_30_45d_iv,avg_near_dated_liquid_iv,put_skew,call_skew,avg_option_spread_pct,total_option_volume,total_option_open_interest,liquid_expiration_count,liquid_contract_count,put_candidate_count,call_candidate_count,avg_put_premium_yield_annualized,avg_call_premium_yield_annualized,best_put_premium_yield_annualized,best_call_premium_yield_annualized,iv_rank_1y,iv_percentile_1y,iv_persistence_ratio_90d,sector,industry,theme_cluster,market_cap,shares_outstanding,is_etf,is_leveraged_etf,is_chinese_adr,next_earnings_date,earnings_within_7d,biotech_or_pharma,binary_event_risk,iv_to_hv20,iv_to_hv60,iv_minus_hv20,iv_minus_hv60,tradability_balance,eligible,exclusion_reasons,beta_component,implied_vol_component,iv_vs_realized_component,option_liquidity_component,stock_liquidity_component,recurring_moves_component,tradability_component,persistent_iv_component,theme_cluster_component,wide_spread_penalty,microcap_penalty,event_risk_penalty,raw_score,composite_score,cash_secured_put_score,covered_call_score,wheel_score,watchlist_score,suitable_cash_secured_puts,suitable_covered_calls,suitable_wheel,suitable_watchlist,recommended_strategy,why_it_ranked
APP,2026-02-13,151.1622,0.4400571157696515,0.6285568147478207,0.6159383848377284,0.14673736461326212,1000264113.9079599,0.016666666666666666,0.0,-0.12187037261874112,-0.15925902854562157,0.02285898156675592,1.819349305182356,1.676126244570469,1.526954254934724,1.4367320408118496,0.8230500000000001,0.77895,0.7904500000000001,0.05425000000000002,0.08174999999999999,0.12126244761630967,261990,1482661,10,412,12,7,0.3915110208999353,0.32661534330503533,0.5607897729500804,0.3926890943807182,1.0,1.0,0.6666666666666666,Communication Services,Advertising Agencies,Ad Tech,43000000000.0,365000000.0,False,False,False,2026-03-02,False,False,False,1.8703253975577723,1.3094281705150406,0.38299288423034855,0.15039318525217937,9.5,True,,0.9166666666666666,0.375,0.8125,0.828125,0.7916666666666666,0.2109375,0.8185763888888888,0.90625,0.4375,0.375,0.1875,0.0,0.6473871527777779,64.73871527777779,0.7362847222222222,0.8770833333333333,0.8138310185185186,0.6463512731481481,True,True,True,True,covered_calls,"High beta vs QQQ/SPY, Strong option liquidity, IV well above realized vol, Multiple sellable 10-30 delta strikes"
MARA,2026-02-13,15.6858,1.0066266996567206,0.8585073407891696,0.9092763489094812,0.2947757116081333,1206236603.999325,0.058333333333333334,0.008333333333333333,-0.3299759085550258,-0.3577973387922211,0.05449235643591295,1.8719324956534416,1.7872535109476297,1.360092334703715,1.3665701054555819,1.0953499999999998,1.0561500000000001,1.0684583333333333,0.11254999999999993,0.13292499999999974,0.10588567812911584,223538,1329171,10,350,12,0,0.6002028188531311,,0.8476459936622907,,0.842657342657352,0.8333333333333334,0.3333333333333333,Information Technology,Bitcoin Mining,BTC Miners,6200000000.0,255000000.0,False,False,False,2026-02-28,False,False,False,1.0881392281503517,1.2758772673896024,0.08872330034327924,0.19764265921083057,6.0,True,,0.8541666666666666,0.7708333333333334,0.2708333333333333,0.78125,0.625,0.671875,0.6369791666666667,0.59375,0.8125,0.25,0.375,0.0,0.59621875,59.621875,0.6901041666666666,0.585,0.6854513888888888,0.74040625,True,False,False,True,watchlist,"High beta vs QQQ/SPY, Elevated ATM IV, Strong option liquidity"
TSLA,2026-02-13,200.2368,0.45195883086240524,0.5645553315867352,0.5391093191656222,0.0957389664922446,24910820762.47595,0.03333333333333333,0.008333333333333333,-0.061574605870501564,-0.1431835706332858,0.02262912878926494,1.5392290931797117,1.6174737892178206,1.0476435248037135,1.1941797367001938,0.73035,0.68625,0.70139375,0.055849999999999955,0.07304999999999995,0.08576359181532225,380555,2213132,10,595,14,18,0.32077230246258803,0.2282442201587099,0.49789635253529435,0.36394105113153685,0.49261083743842443,0.5,0.3333333333333333,Consumer Discretionary,Auto Manufacturers,EV,705000000000.0,3200000000.0,False,False,False,2026-03-13,False,False,False,1.6159657697281469,1.2936730186344774,0.2783911691375948,0.12169466841326482,16.0,True,,0.6666666666666666,0.25,0.6041666666666666,0.890625,0.9375,0.2734375,0.7611111111111112,0.3020833333333333,0.125,0.125,0.0625,0.0,0.5850815972222223,58.50815972222223,0.6965277777777777,0.8256249999999999,0.8042592592592591,0.5005827546296296,True,True,True,True,covered_calls,"Strong option liquidity, Multiple sellable 10-30 delta strikes"
RIOT,2026-02-13,19.7741,0.610664918541492,0.7972782576679505,0.7987501809118356,0.2561611978728308,1035032431.756265,0.1,0.025,-0.3803611773516794,-0.2182821586277509,0.03345123175677754,1.0994469857482376,0.9279053842462236,0.8397229847937353,0.7776050109417671,1.0537999999999998,1.0146000000000002,1.024425,0.10479999999999978,0.12639999999999985,0.11533286435259422,190741,1105387,10,244,7,0,0.6155510711178733,,0.8160025726392253,,0.39467312348669087,0.6666666666666666,0.6666666666666666,Information Technology,Bitcoin Mining,BTC Miners,4300000000.0,307000000.0,False,False,False,2026-02-23,False,False,False,1.7256599617952326,1.3217468178329344,0.4431350814585079,0.2173217423320497,3.5,True,,0.10416666666666667,0.625,0.7916666666666666,0.671875,0.6041666666666666,0.7265625,0.6178819444444444,0.4583333333333333,0.8125,0.3125,0.5,0.0,0.49107118055555543,49.107118055555546,0.7439236111111112,0.5589583333333333,0.6582523148148148,0.4067459490740741,True,False,False,False,cash_secured_puts,"IV well above realized vol, Frequent large gaps and ATR"
NVDA,2026-02-13,956.4716,0.38190045270271195,0.4830986745012213,0.4768459510137997,0.10079506953324222,66944023233.59186,0.016666666666666666,0.008333333333333333,-0.08984942151147912,-0.02048983107172253,0.018452261341617825,1.4842404275535714,1.2074451020271393,0.9929786815943529,0.856464874001204,0.58125,0.53715,0.54810625,0.029449999999999976,0.043625000000000025,0.07419245151596718,391659,2240099,10,594,11,17,0.23829665913750925,0.16840813101240173,0.37527269724777684,0.3114118217918218,0.4009900990099119,0.6666666666666666,0.3333333333333333,Technology,Semiconductors,AI Infra,1980000000000.0,2450000000.0,False,False,False,2026-03-06,False,False,False,1.5219934825593688,1.203170347341805,0.1993495472972881,0.054051325498778724,14.0,True,,0.3125,0.0625,0.4375,0.90625,1.0,0.21875,0.5152777777777778,0.34375,0.3125,0.0625,0.0,0.0,0.4577847222222222,45.77847222222222,0.49444444444444446,0.685625,0.6954398148148148,0.2775949074074074,False,True,False,False,wheel,Strong option liquidity
PLTR,2026-02-13,61.5466,0.523839017816919,0.5352728264265457,0.5505985453392007,0.11768945342692717,4776567607.290019,0.008333333333333333,0.008333333333333333,0.08163785361670128,0.515433405887741,0.0252924292916475,1.361023524310805,1.1407726547813488,1.0181417996777586,0.9033000927473298,0.6951,0.651,0.6585375,0.05020000000000002,0.06664999999999988,0.10080958258861744,189939,1174731,10,312,7,9,0.2947900136986882,0.22048680540126886,0.419636537541846,0.30330296971043474,1.0,1.0,0.6666666666666666,Technology,Software - Infrastructure,AI Infra,65000000000.0,2320000000.0,False,False,False,2026-03-05,False,False,False,1.3269343755583638,1.2985901127102835,0.17126098218308106,0.1157271735734543,8.0,True,,0.3541666666666667,0.1875,0.4583333333333333,0.6875,0.8541666666666666,0.265625,0.5817708333333333,0.90625,0.3125,0.1875,0.125,0.0,0.4477395833333333,44.77395833333333,0.5192708333333333,0.6670833333333334,0.6246180555555556,0.32980208333333333,False,True,False,False,covered_calls,Persistent elevated IV backdrop
IREN,2026-02-13,8.2113,1.1135759846672888,1.146440184463798,1.1493818726009168,0.3933081763632347,381947484.779225,0.08333333333333333,0.025,-0.3963965950690248,-0.5063574224033762,0.06342479947744889,2.1238501035191555,1.3126734413528423,1.4742807541296694,0.8561900744307126,1.21705,1.16805,1.169825,0.15748333333333342,0.15418333333333334,0.12604787009683419,107183,619855,10,120,2,0,0.8621844086667466,,0.8811221915174816,,0.39509536784741317,0.6666666666666666,0.3333333333333333,Information Technology,Bitcoin Mining,BTC Miners,2000000000.0,185000000.0,False,False,False,2026-03-07,False,False,False,1.0929204802882193,1.061590492459253,0.10347401533271117,0.021609815536202115,1.0,True,,0.5416666666666666,1.0,0.1875,0.515625,0.3333333333333333,0.8984375,0.6265625,0.3229166666666667,0.8125,0.4375,0.8125,0.0,0.4434843750000001,44.34843750000001,0.6640625,0.47354166666666664,0.5510763888888889,0.6617170138888889,True,False,False,True,cash_secured_puts,"Elevated ATM IV, Frequent large gaps and ATR"
HIMS,2026-02-13,22.9295,0.3233817793701593,0.4481843137522233,0.43362636598889265,0.1132069417749437,299649319.3772,0.016666666666666666,0.0,-0.03785310260326624,-0.15718649263578854,0.016381975958094125,1.1451662389951183,1.351457554204688,0.8954910410255138,1.077615798687895,0.6407,0.6015,0.6104296296296297,0.039000000000000035,0.04844999999999999,0.12960203747295176,151191,905494,10,186,5,2,0.292934382964429,0.2581232334739252,0.3848975952720603,0.2793903433623203,0.7962085308056898,0.8333333333333334,0.6666666666666666,Healthcare,Health Information Services,Consumer Health,8100000000.0,225000000.0,False,False,False,2026-03-04,False,False,False,1.9812495349857735,1.4295457925245643,0.3173182206298408,0.15331568624777675,3.5,True,,0.5208333333333334,0.125,0.8541666666666666,0.5625,0.5625,0.1484375,0.5993055555555555,0.7291666666666666,0.0625,0.625,0.3125,0.0,0.40547048611111114,40.547048611111116,0.4857638888888889,0.6925,0.5802546296296297,0.35043460648148156,False,True,False,False,covered_calls,"IV well above realized vol, Persistent elevated IV backdrop"
OKLO,2026-02-13,19.5254,0.566146548920378,0.6441037211448442,0.6601234507761804,0.18228124830806466,261136802.47480997,0.03333333333333333,0.0,-0.24316341521084395,-0.3109282250721701,0.029899833878915667,1.6302288439913288,1.2534570072072728,1.185061130506097,0.884910818644038,1.0156,0.9715,0.9842833333333333,0.10105000000000008,0.09877500000000006,0.14372752751413664,164402,967142,4,34,0,0,,,,,0.8736842105263276,0.6666666666666666,0.3333333333333333,Utilities,Utilities - Regulated Electric,Nuclear,3700000000.0,142000000.0,False,False,False,2026-02-21,False,False,False,1.7938818172374527,1.5767646834811795,0.4494534510796221,0.3273962788551559,0.0,True,,0.5,0.5,0.9166666666666666,0.4375,0.375,0.359375,0.44513888888888886,0.5104166666666666,0.53125,0.875,0.625,0.0,0.3808715277777778,38.087152777777774,0.5097222222222222,0.46625,0.4711574074074074,0.46029050925925924,False,False,False,False,watchlist,IV well above realized vol
CLSK,2026-02-13,6.8395,1.100208600660509,0.8333864809284298,0.8623468814835926,0.40245527555272426,348695967.47143006,0.05,0.016666666666666666,-0.3409997494845163,-0.533037933200426,0.05825572349222369,1.2989266211776822,0.9426402541142421,1.1795769312525686,0.9761910555815183,1.03225,0.98815,1.0060166666666668,0.11042499999999988,0.11467499999999997,0.12943593103736292,217444,1209519,10,216,2,0,0.6831311810089896,,0.7181727664675289,,0.6160714285714247,0.5,0.6666666666666666,Information Technology,Bitcoin Mining,BTC Miners,3800000000.0,215000000.0,False,False,False,2026-03-01,False,False,False,0.9382311675988443,1.2386210043268606,-0.06795860066050907,0.15476351907157015,1.0,True,,0.4166666666666667,0.5625,0.14583333333333334,0.703125,0.3333333333333333,0.8046875,0.5987847222222222,0.4791666666666667,0.8125,0.5625,0.5625,0.0,0.36969965277777783,36.96996527777778,0.6508680555555556,0.5110416666666666,0.6216782407407407,0.44962210648148154,True,False,False,False,cash_secured_puts,"Strong option liquidity, Frequent large gaps and ATR"
