ticker,as_of_date,last_close,hv20,hv60,hv90,atr_pct,avg_daily_dollar_volume_20d,gap_freq_3pct,gap_freq_5pct,price_return_20d,price_return_60d,realized_move_mean_abs_20d,beta_spy_60d,beta_spy_120d,beta_qqq_60d,beta_qqq_120d,atm_front_month_iv,atm_30_45d_iv,avg_near_dated_liquid_iv,put_skew,call_skew,avg_option_spread_pct,total_option_volume,total_option_open_interest,liquid_expiration_count,liquid_contract_count,put_candidate_count,call_candidate_count,avg_put_premium_yield_annualized,avg_call_premium_yield_annualized,best_put_premium_yield_annualized,best_call_premium_yield_annualized,iv_rank_1y,iv_percentile_1y,iv_persistence_ratio_90d,sector,industry,theme_cluster,market_cap,shares_outstanding,is_etf,is_leveraged_etf,is_chinese_adr,next_earnings_date,earnings_within_7d,biotech_or_pharma,binary_event_risk,iv_to_hv20,iv_to_hv60,iv_minus_hv20,iv_minus_hv60,tradability_balance,eligible,exclusion_reasons,beta_component,implied_vol_component,iv_vs_realized_component,option_liquidity_component,stock_liquidity_component,recurring_moves_component,tradability_component,persistent_iv_component,theme_cluster_component,wide_spread_penalty,microcap_penalty,event_risk_penalty,raw_score,composite_score,cash_secured_put_score,covered_call_score,wheel_score,watchlist_score,suitable_cash_secured_puts,suitable_covered_calls,suitable_wheel,suitable_watchlist,recommended_strategy,why_it_ranked
MARA,2025-12-12,41.0477,0.7709268990019322,0.7961710833104624,0.8814919266787544,0.1874940617866531,1910306853.7715802,0.075,0.008333333333333333,-0.0036700008980823373,0.2431313522877323,0.04024703123303248,1.920177863374297,1.6460623429595782,1.250921181161552,1.1974578998078511,1.0931,1.0441,1.0631833333333334,0.12172500000000008,0.13227499999999992,0.10642709757032606,300934,1659664,10,422,15,1,0.5943561125239404,0.5014944760793212,0.8575917023722437,0.5014944760793212,0.0,0.25,0.6666666666666666,Information Technology,Bitcoin Mining,BTC Miners,6200000000.0,255000000.0,False,False,False,2025-12-27,False,False,False,1.4179035670115594,1.3729461203927598,0.32217310099806773,0.24792891668953765,8.0,True,,0.8125,0.75,0.6875,0.8359375,0.6875,0.6328125,0.7828125,0.3125,0.8125,0.25,0.375,0.0,0.6720781250000001,67.2078125,0.7603125000000001,0.7749999999999999,0.7904166666666667,0.744859375,True,False,False,True,wheel,"High beta vs QQQ/SPY, Elevated ATM IV, Strong option liquidity, Multiple sellable 10-30 delta strikes"
TSLA,2025-12-12,603.973,0.557461897825482,0.4952699661577421,0.4703130168666602,0.15527385211874425,79777035410.35202,0.041666666666666664,0.0,-0.08325606182287515,0.011941951476554635,0.028685724577677124,1.680251779477072,1.6936633846161024,1.3667998173445464,1.3641991970069505,0.7306,0.6914,0.6995642857142856,0.05469999999999997,0.057700000000000085,0.08560378337899406,371354,2151134,10,568,13,16,0.3107753890696354,0.2388267625096791,0.478542882479625,0.35221795968846564,1.0,1.0,0.6666666666666666,Consumer Discretionary,Auto Manufacturers,EV,705000000000.0,3200000000.0,False,False,False,2026-01-09,False,False,False,1.3105828449439971,1.4751550667768656,0.17313810217451808,0.1961300338422579,14.5,True,,0.9375,0.25,0.5,0.8828125,0.9583333333333334,0.3046875,0.6375,0.8125,0.125,0.125,0.0625,0.0,0.6292552083333334,62.92552083333334,0.6059375,0.7338541666666667,0.7408680555555556,0.6055850694444445,True,True,True,True,wheel,"High beta vs QQQ/SPY, Strong option liquidity, Persistent elevated IV backdrop"
APP,2025-12-12,218.0397,0.4765764601933502,0.4862846083915649,0.5312384984363976,0.123771496658636,1346566089.79881,0.041666666666666664,0.0,0.09640249350952357,-0.038331394174407896,0.02389001524469591,0.6590566489598103,1.0687711955390728,0.6128057740378069,0.6986761677521343,0.82245,0.77835,0.7906285714285713,0.06422499999999998,0.0826,0.12100261312914547,233379,1332424,10,369,9,4,0.3914485984620927,0.34029101345999235,0.5377293516276568,0.3853138507607829,0.9924242424242432,0.75,0.3333333333333333,Communication Services,Advertising Agencies,Ad Tech,43000000000.0,365000000.0,False,False,False,2025-12-29,False,False,False,1.7257461681307689,1.6912935055056253,0.3458735398066498,0.2920653916084351,6.5,True,,0.16666666666666666,0.375,0.9375,0.7890625,0.8125,0.1953125,0.71875,0.5208333333333334,0.4375,0.375,0.1875,0.0,0.5059114583333333,50.59114583333333,0.7015625000000001,0.7859375,0.7588541666666666,0.34919270833333327,True,True,True,False,covered_calls,"Strong option liquidity, IV well above realized vol, Multiple sellable 10-30 delta strikes"
PLTR,2025-12-12,21.5965,0.4066250136597707,0.44802119570059584,0.45562309205523815,0.12636472179685201,2401760626.60215,0.025,0.0,-0.2904430849700689,-0.44161905008144375,0.02558386646561873,1.2313898153569618,1.1758915338021663,0.9012783915511325,0.873219745117808,0.6950000000000001,0.6509,0.6585375,0.05036666666666667,0.07027499999999998,0.0990116957390232,192556,1114013,10,309,7,9,0.293615797603759,0.21906252912829394,0.4159458905513425,0.30333898816622773,1.0,1.0,0.6666666666666666,Technology,Software - Infrastructure,AI Infra,65000000000.0,2320000000.0,False,False,False,2026-01-01,False,False,False,1.7091914581071912,1.5512658924834786,0.28837498634022934,0.2028788042994042,8.0,True,,0.4791666666666667,0.1875,0.7916666666666666,0.7109375,0.75,0.15625,0.51875,0.8125,0.3125,0.1875,0.125,0.0,0.5049375,50.493750000000006,0.5284375,0.5984375000000001,0.6126041666666667,0.39053472222222224,False,False,False,False,wheel,"Strong option liquidity, IV well above realized vol, Persistent elevated IV backdrop"
IREN,2025-12-12,21.3357,1.068088511358262,0.9585597370870843,1.0099317853228555,0.21853412690601065,600132195.451425,0.11666666666666667,0.058333333333333334,-0.01826740349795475,0.2223679988999907,0.050189828900309166,1.255391999001041,1.4416047331337902,1.080586771499208,1.261460484977819,1.20965,1.16555,1.1801833333333331,0.15254999999999996,0.15039999999999987,0.12357515369254966,107486,626658,10,114,2,0,0.893050953199149,,0.9142918507609229,,0.0422535211267566,0.5,0.6666666666666666,Information Technology,Bitcoin Mining,BTC Miners,2000000000.0,185000000.0,False,False,False,2026-01-03,False,False,False,1.1325372262095745,1.2619453469597421,0.1415614886417378,0.20699026291291578,1.0,True,,0.7708333333333334,1.0,0.16666666666666666,0.5703125,0.375,0.96875,0.6015625,0.4583333333333333,0.8125,0.4375,0.8125,0.0,0.5036458333333333,50.364583333333336,0.6796875000000001,0.45625000000000004,0.5687500000000001,0.7581597222222222,True,False,False,True,watchlist,"High beta vs QQQ/SPY, Elevated ATM IV, Frequent large gaps and ATR"
RIOT,2025-12-12,18.5693,0.6622344607689554,0.8200743972600951,0.7995764747606472,0.15897168213895282,669636442.74149,0.09166666666666666,0.03333333333333333,-0.029056209150326917,0.10419156691700704,0.03216472285431392,1.3535932903098629,0.7746761541776166,1.2603625425913092,0.8210187616830099,1.0712000000000002,1.0271,1.02925,0.11569999999999991,0.13150000000000017,0.11869625183911069,61191,351411,10,84,2,0,0.6665895897073821,,0.6810355377735937,,1.0,1.0,0.6666666666666666,Information Technology,Bitcoin Mining,BTC Miners,4300000000.0,307000000.0,False,False,False,2025-12-22,False,False,False,1.6175539985584158,1.3062229519406128,0.40896553923104473,0.20702560273990478,1.0,True,,0.4375,0.6875,0.625,0.4140625,0.4791666666666667,0.671875,0.5265625,0.8125,0.8125,0.3125,0.5,0.0,0.4798854166666666,47.98854166666666,0.5971875,0.44583333333333336,0.48569444444444443,0.5349618055555555,False,False,False,False,cash_secured_puts,Persistent elevated IV backdrop
OKLO,2025-12-12,83.606,0.8277079198483479,0.7499963673230043,0.7813189140295987,0.1793953612351814,1025360051.43564,0.058333333333333334,0.008333333333333333,0.0700773574569824,-0.03698473453901263,0.04544263928219778,2.1010125654402336,2.1821737073921423,1.6777158601608488,1.7217872453758654,1.0137,0.9696,0.9769714285714285,0.09110000000000018,0.09850000000000003,0.1421321537318732,197565,1163668,4,25,0,0,,,,,0.6736842105263229,0.5,0.6666666666666666,Utilities,Utilities - Regulated Electric,Nuclear,3700000000.0,142000000.0,False,False,False,2025-12-20,False,False,False,1.2247073825096775,1.351606546600012,0.18599208015165214,0.21960363267699567,0.0,True,,1.0,0.5,0.4166666666666667,0.53125,0.625,0.625,0.403125,0.5416666666666666,0.53125,0.875,0.625,0.0,0.44266666666666665,44.266666666666666,0.44343750000000004,0.49843750000000003,0.49104166666666665,0.6475555555555556,False,False,False,False,watchlist,High beta vs QQQ/SPY
CLSK,2025-12-12,6.2859,0.8635493011555179,0.7663694927448179,0.795262907512817,0.22815007738407733,220995726.421115,0.1,0.016666666666666666,-0.10264243600907941,-0.2963518520591494,0.04573091578236447,1.0409373747217696,1.3968904001729445,0.7096564724777576,1.1004170806830815,1.03165,0.99245,1.0001833333333332,0.09654999999999991,0.11550000000000016,0.12606098555832523,140505,808189,10,131,2,1,0.7894242151119122,0.5122418779043099,0.8127706173952232,0.5122418779043099,1.0,1.0,0.3333333333333333,Information Technology,Bitcoin Mining,BTC Miners,3800000000.0,215000000.0,False,False,False,2025-12-28,False,False,False,1.1946625382239857,1.3461522278308042,0.1681006988444821,0.22608050725518214,1.5,True,,0.5,0.5625,0.3333333333333333,0.6171875,0.25,0.859375,0.7546875,0.6458333333333334,0.8125,0.5,0.5625,0.0,0.4279270833333334,42.79270833333334,0.6340625000000001,0.6875,0.6462500000000001,0.49680902777777775,True,False,False,False,covered_calls,"Frequent large gaps and ATR, Multiple sellable 10-30 delta strikes"
NVDA,2025-12-12,854.389,0.5527405744292606,0.44372070869578856,0.42965364364900455,0.13443205779635672,60759159371.46156,0.008333333333333333,0.0,-0.1014627184783563,-0.14147919693107014,0.028421290500056807,1.2000515298880983,1.1511391332318652,0.871867449913726,0.7678156047252973,0.58025,0.53615,0.5481625,0.02947500000000003,0.044300000000000006,0.07425820174739593,399513,2205506,10,593,11,17,0.24380643167981492,0.16276094795027649,0.3851699490947401,0.303338986938752,0.30198019801981274,0.5,0.3333333333333333,Technology,Semiconductors,AI Infra,1980000000000.0,2450000000.0,False,False,False,2026-01-02,False,False,False,1.0497691445921888,1.3076919526823683,0.027509425570739432,0.09242929130421146,14.0,True,,0.3541666666666667,0.0625,0.16666666666666666,0.9296875,0.9791666666666666,0.1796875,0.525,0.3333333333333333,0.3125,0.0625,0.0,0.0,0.4150468749999999,41.504687499999996,0.46968750000000004,0.6755208333333333,0.6916319444444445,0.2772378472222222,False,True,False,False,wheel,Strong option liquidity
RKLB,2025-12-12,33.8128,0.5621776388778256,0.5739522668132238,0.5601617968274497,0.16368040674368456,407637169.47957003,0.05,0.0,-0.18282158177753594,-0.027504306985225324,0.030461820500950865,1.4855564076045698,1.4161459780462533,1.2195571285768907,1.1459976710157749,0.78755,0.7434499999999999,0.749781818181818,0.06995000000000007,0.07960000000000012,0.13632906089559108,85537,508696,10,82,0,1,,0.3311368709353318,,0.3311368709353318,0.7849829351535837,0.5,0.6666666666666666,Industrials,Aerospace & Defense,Space,9500000000.0,505000000.0,False,False,False,2026-01-08,False,False,False,1.4008917209372553,1.3721524341610196,0.2253723611221744,0.1694977331867762,0.5,True,,0.7083333333333334,0.3125,0.5416666666666666,0.4765625,0.5833333333333334,0.3984375,0.5125,0.5625,0.1875,0.6875,0.25,0.0,0.4095677083333334,40.95677083333334,0.45125000000000004,0.5947916666666667,0.5075347222222223,0.47680034722222225,False,False,False,False,covered_calls,High beta vs QQQ/SPY
CIFR,2025-12-12,6.9256,0.8288569959696069,0.9907835914068546,1.0353789192056353,0.18987524546609683,157721194.20145002,0.10833333333333334,0.025,0.059267983053180595,0.17866503284659108,0.038703237801943166,0.8593032242725696,1.4054250730047964,0.7619348272509219,1.054437273807833,1.13255,1.08355,1.08845,0.12664999999999993,0.16231666666666666,0.12933207823951817,62695,292212,7,40,1,0,0.8676198979591837,,0.8676198979591837,,0.0,0.25,0.3333333333333333,Information Technology,Bitcoin Mining,BTC Miners,1400000000.0,240000000.0,False,False,False,2025-12-30,False,False,False,1.36639975955699,1.1430851397042672,0.303693004030393,0.09276640859314544,0.5,True,,0.5208333333333334,0.9375,0.4166666666666667,0.296875,0.125,0.828125,0.5453125,0.14583333333333334,0.8125,0.5625,0.9375,0.0,0.36961458333333336,36.96145833333333,0.59125,0.35156250000000006,0.4132291666666667,0.6093159722222222,False,False,False,False,watchlist,"Elevated ATM IV, Frequent large gaps and ATR"
SMR,2025-12-12,48.7495,0.6491391558557392,0.719599725829483,0.6804409212426269,0.16216371449963593,374370935.22578,0.058333333333333334,0.008333333333333333,0.2683588698871604,-0.028406690211022267,0.03384531473243166,1.7011813855187525,1.5664284497169363,1.0679896035730037,1.2136940962673521,0.9406,0.8916,0.9007000000000001,0.09775,0.10915000000000008,0.1452451338319125,94543,530865,1,22,0,0,,,,,0.0,0.25,0.3333333333333333,Industrials,Specialty Industrial Machinery,Nuclear,5100000000.0,230000000.0,False,False,False,2025-12-24,False,False,False,1.4489959379511428,1.3071155619407302,0.29146084414426077,0.172000274170517,0.0,True,,0.75,0.4375,0.5416666666666666,0.34375,0.5208333333333334,0.5,0.403125,0.14583333333333334,0.53125,0.9375,0.4375,0.0,0.34954166666666664,34.954166666666666,0.42468750000000005,0.4401041666666667,0.4028472222222222,0.5123472222222222,False,False,False,False,watchlist,High beta vs QQQ/SPY
